NRO_DOC_FISCAL,RUC,RAZON_SOCIAL,COD_CLIENTE,COD_CUENTA,FUENTE,SISTEMA,FECHA_EMISION,FECHA_VTO,MONEDA,CHARGE_NET_AMOUNT,CHARGE_IGV_INVOICE,CHARGE_TOTAL_AMOUNT,origen_fecha_vto_mal_formada,total_pagado,cantidad_pagos,requirio_correccion_formato,total_nota_credito,monto_neto_a_pagar,diferencia,esta_vencida,estado_conciliacion,diferencia_es_trivial_redondeo
S9AA-0083174162,2028858667,CLIENT_00821,87664306,851638857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082510713,2043300039,CLIENT_00704,9206321,954881547,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,37.32,6.71,44.03,False,44.03,1,False,0.0,44.03,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083207056,2051800045,CLIENT_00346,282744421,197187057,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,14.0,2.52,16.52,False,16.52,1,False,0.0,16.52,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082516296,2072252949,CLIENT_00944,30497716,910378606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083168672,2051562677,CLIENT_00360,87495595,310285406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,71.13,12.8,83.93,False,83.93,1,False,0.0,83.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082673286,2003621431,CLIENT_00120,613467231,809972657,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,189.71,34.15,223.86,False,223.86,1,False,0.0,223.86,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082730674,2064993907,CLIENT_00925,520152811,2776937,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,97.59,17.56,115.15,False,115.15,1,False,0.0,115.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082900468,2026807327,CLIENT_00677,64288416,144113047,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,74.69,13.44,88.13,False,88.13,1,False,0.0,88.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083330247,2037021331,CLIENT_00121,79147306,164773506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,86.01,15.49,101.5,False,101.5,1,False,0.0,101.5,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082945007,2006121666,CLIENT_00662,154096131,526723757,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083097504,2050348529,CLIENT_00770,96289595,664568557,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,130.33,23.46,153.79,False,153.79,1,False,0.0,153.79,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083208190,2050440165,CLIENT_00596,28793006,493077857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082553763,2045850656,CLIENT_00652,50693706,837264947,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,118.59,21.34,139.93,False,139.93,1,False,0.0,139.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081851474,2029457874,CLIENT_00615,879575901,179990617,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,20.35,3.66,24.01,False,24.01,1,False,0.0,24.01,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082477077,2093963249,CLIENT_00250,56170111,929649157,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082689632,2050878096,CLIENT_00515,127683021,469765257,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083240300,2060838699,CLIENT_00947,680441621,385808547,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082982071,2035102698,CLIENT_00950,65458595,707795406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,24.63,4.42,29.05,False,29.05,1,False,0.0,29.05,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083231921,2067006652,CLIENT_00878,58971206,598406647,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,80.02,14.41,94.43,False,94.43,1,False,0.0,94.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083295013,2063869275,CLIENT_00067,39304285,943042306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,35.53,6.4,41.93,False,41.93,1,False,0.0,41.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083267389,2053891306,CLIENT_00166,983219311,870950757,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,14.24,2.56,16.8,False,16.8,1,False,0.0,16.8,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082897336,2046058498,CLIENT_00633,64907795,715297406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,62.17,11.19,73.36,False,73.36,1,False,0.0,73.36,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082917123,2045845197,CLIENT_00771,843878221,842535937,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,15.19,2.73,17.92,False,17.92,1,False,0.0,17.92,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082867733,2045546222,CLIENT_00594,241572321,683007157,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,118.59,21.34,139.93,False,139.93,1,False,0.0,139.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082935734,2093963249,CLIENT_00250,56170111,929649157,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.4,7.46,48.86,False,48.86,1,False,0.0,48.86,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082718292,2041230831,CLIENT_00071,82071585,654625306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,184.85,33.27,218.12,False,218.12,1,False,0.0,218.12,0.0,True,CONCILIADA_EXACTA,True
S8AA-0007924838,2053805361,CLIENT_00167,51203231,727735557,FACTURACION CICLICA,AMDOCS,2026-06-27,2026-07-13,PEN,23.67,4.26,27.93,False,27.93,1,False,0.0,27.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083092707,2079015167,CLIENT_00836,96503306,987333506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,59.26,10.67,69.93,False,69.93,1,False,0.0,69.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082527282,2086007246,CLIENT_00809,40727195,10068147,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,77.42,13.93,91.35,False,91.35,1,False,0.0,91.35,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082631480,2095007193,CLIENT_00907,41460516,337385957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,77.06,13.87,90.93,False,90.93,1,False,0.0,90.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083160596,2014166280,CLIENT_00551,77576606,346056506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,91.95,16.55,108.5,False,108.5,1,False,0.0,108.5,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082846711,2014332657,CLIENT_00751,4139606,534776506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,79.2,14.25,93.45,False,93.45,1,False,0.0,93.45,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083330083,2090408902,CLIENT_00331,79186895,296968406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,130.21,23.44,153.65,False,153.65,1,False,0.0,153.65,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082815738,2011752824,CLIENT_00623,634694321,742119047,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,81.92,14.75,96.67,False,96.67,1,False,0.0,96.67,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083230685,2096711703,CLIENT_00428,581765021,956134437,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083276218,2055840070,CLIENT_00557,90702531,470491067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,55.99,10.09,66.08,False,66.08,2,False,0.0,66.08,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082855115,2006444294,CLIENT_00359,14287306,344073506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,119.77,21.56,141.33,False,141.33,1,False,0.0,141.33,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083157642,2025439397,CLIENT_00590,671923611,716981067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083295377,2039714658,CLIENT_00290,39441885,564428306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,159.4,28.69,188.09,False,188.09,1,False,0.0,188.09,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082863522,2054297630,CLIENT_00621,24489306,850504506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,82.99,14.94,97.93,False,97.93,1,False,0.0,97.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083262534,2093830022,CLIENT_00544,98001806,151528506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,48.88,8.8,57.68,False,57.68,1,False,0.0,57.68,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083318105,2004403801,CLIENT_00180,592125221,285106657,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,112.65,20.28,132.93,False,132.93,1,False,0.0,132.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083177379,2054510534,CLIENT_00526,97081995,653919406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,77.06,13.87,90.93,False,90.93,1,False,0.0,90.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082579074,2059054819,CLIENT_00448,80625606,910326947,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,18.81,3.38,22.19,False,22.19,1,False,0.0,22.19,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081968908,2067346691,CLIENT_00086,199057231,28199067,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,61.92,11.16,73.08,False,73.08,1,False,0.0,73.08,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082702406,2050878096,CLIENT_00515,32297206,245192506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,48.29,8.69,56.98,False,56.98,1,False,0.0,56.98,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082914229,2032184225,CLIENT_00719,84851895,753638406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,128.73,23.17,151.9,False,151.9,1,False,0.0,151.9,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083145631,1003385935,CLIENT_00953,57782806,460217237,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,111.69,20.12,131.81,False,131.81,1,False,0.0,131.81,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083053159,2064536829,CLIENT_00259,460878221,195235937,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,127.42,22.94,150.36,False,150.36,1,False,0.0,150.36,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082816665,2040655923,CLIENT_00296,631280821,847861947,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,23.74,4.26,28.0,False,28.0,1,False,0.0,28.0,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082846277,2045546222,CLIENT_00594,4541595,183725406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,88.27,15.89,104.16,False,104.16,1,False,0.0,104.16,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082901639,2026807327,CLIENT_00677,64288416,286845057,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,26.4,4.75,31.15,False,31.15,1,False,0.0,31.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082978695,2074423060,CLIENT_00504,557185231,456821657,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,35.18,6.34,41.51,False,41.51,1,False,0.0,41.51,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082745303,2074129386,CLIENT_00882,72859616,555976606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,140.0,25.2,165.2,False,165.2,2,False,0.0,165.2,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083118357,2077915427,CLIENT_00955,27159116,814412606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083317129,2024654901,CLIENT_00714,591213821,578815947,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,113.83,20.5,134.33,False,134.33,1,False,0.0,134.33,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083055217,2087905445,CLIENT_00039,46110895,104211757,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,88.92,16.01,104.93,False,104.93,1,False,0.0,104.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082793476,2051682890,CLIENT_00374,23831906,670819167,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083022148,2079684847,CLIENT_00889,69212021,780411167,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082852205,2094267528,CLIENT_00973,43518221,363042067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083118063,2025199500,CLIENT_00474,27084306,448533506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083287926,2048046441,CLIENT_00064,29265706,779247506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,171.38,30.85,202.23,False,202.23,1,False,0.0,202.23,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082552885,2063701019,CLIENT_00709,505324911,249915147,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083155681,2011804641,CLIENT_00396,676669621,776152747,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,118.59,21.34,139.93,False,139.93,1,False,0.0,139.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082796175,2056036658,CLIENT_00097,43899716,793398606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,74.69,13.44,88.13,False,88.13,1,False,0.0,88.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082605525,2073133607,CLIENT_00035,119545331,16136757,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083207050,2051800045,CLIENT_00346,282744421,826967057,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,14.0,2.52,16.52,False,16.52,1,False,0.0,16.52,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082591965,2070083854,CLIENT_00585,1742306,172913506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,65.91,11.86,77.77,False,77.77,1,False,0.0,77.77,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082698687,2040866126,CLIENT_00173,226930621,956781757,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082829399,2063755498,CLIENT_00835,83425595,59565406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,94.86,17.07,111.93,False,111.93,1,False,0.0,111.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082880653,2037021331,CLIENT_00121,44265806,93368506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,16.62,2.98,19.6,False,19.6,1,False,0.0,19.6,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083143488,2074628342,CLIENT_00213,57359006,139090506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,94.86,17.07,111.93,False,111.93,1,False,0.0,111.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082800286,2093064195,CLIENT_00380,432668021,845233557,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082595329,2017763650,CLIENT_00236,1691195,572155447,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,52.14,9.39,61.53,False,61.53,1,False,0.0,61.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082974230,2026598806,CLIENT_00317,55190516,950594606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,71.13,12.8,83.93,False,83.93,1,False,0.0,83.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083124060,2041506167,CLIENT_00025,176577131,451085167,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,17.74,3.19,20.93,False,20.93,1,False,0.0,20.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083027830,2069123981,CLIENT_00352,160410421,78449147,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,59.03,10.62,69.65,False,69.65,1,False,0.0,69.65,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083228672,2037021331,CLIENT_00121,58706806,283368506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,16.62,2.98,19.6,False,19.6,1,False,0.0,19.6,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082798123,2043149098,CLIENT_00027,439858611,442690737,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,74.69,13.44,88.13,False,88.13,1,False,0.0,88.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083321617,2081042486,CLIENT_00385,69590106,725011506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,29.66,5.34,35.0,False,35.0,1,False,0.0,35.0,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083169933,2029457874,CLIENT_00615,879575901,179990617,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.35,3.66,24.01,False,24.01,1,False,0.0,24.01,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083317545,2003372653,CLIENT_00854,59662385,127846257,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,61.99,11.17,73.15,False,73.15,1,False,0.0,73.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082931764,2040443627,CLIENT_00393,5650016,114999506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,207.57,37.36,244.93,False,244.93,1,False,0.0,244.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083248612,2016438796,CLIENT_00773,780220311,298228347,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,38.26,6.89,45.15,False,45.15,1,False,0.0,45.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083067508,2079774432,CLIENT_00562,66051116,996801606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082899689,2013024222,CLIENT_00365,640401021,887482337,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,88.92,16.01,104.93,False,104.93,1,False,0.0,104.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082711274,2000875718,CLIENT_00769,42605416,934274606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,33.82,6.08,39.9,False,39.9,1,False,0.0,39.9,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083078733,2067006652,CLIENT_00878,76781206,77143147,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,10.32,1.86,12.18,False,12.18,1,False,0.0,12.18,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082744027,2015985357,CLIENT_00738,72783985,781749306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,16.55,2.98,19.53,False,19.53,1,False,0.0,19.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083215130,2036568728,CLIENT_00322,38331516,680339747,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,88.92,16.01,104.93,False,104.93,1,False,0.0,104.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082345123,2063960356,CLIENT_00283,53376585,467155237,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,150.79,27.15,177.94,False,177.94,1,False,0.0,177.94,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081988775,2096100663,CLIENT_00636,49400406,888284506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,50.3,9.06,59.36,False,59.36,1,False,0.0,59.36,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082538132,2006477444,CLIENT_00815,10405516,624523957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,33.16,5.97,39.13,False,39.13,1,False,0.0,39.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082613136,2088958700,CLIENT_00840,212507011,617670157,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,56.06,10.09,66.15,False,66.15,1,False,0.0,66.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081841956,2014166280,CLIENT_00551,77576606,346056506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,91.95,16.55,108.5,False,108.5,1,False,0.0,108.5,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081997480,2033511601,CLIENT_00117,59154506,981155506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,74.1,13.34,87.43,False,87.43,1,False,0.0,87.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082925961,2032243442,CLIENT_00656,944798511,464331147,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082662869,2045813472,CLIENT_00620,516239221,578207937,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,77.42,13.93,91.35,False,91.34,2,False,0.0,91.35,-0.009999999999990905,True,CONCILIADA_EXACTA,True
S9AA-0082912280,2006121666,CLIENT_00662,645070911,256970267,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,77.06,13.87,90.93,False,90.93,1,False,0.0,90.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082880873,2016142658,CLIENT_00521,44811516,47674606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,55.35,9.96,65.31,False,65.31,1,False,0.0,65.31,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083092366,2010399017,CLIENT_00723,96621595,683815406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,100.55,18.1,118.65,False,118.65,1,False,0.0,118.65,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081859636,2094379951,CLIENT_00780,97904616,481737606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,152.4,27.43,179.83,False,179.83,1,False,0.0,179.83,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081954051,2098363854,CLIENT_00063,9924006,41430506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,59.32,10.68,70.0,False,70.0,1,False,0.0,70.0,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082934867,2037039972,CLIENT_00968,56068111,605125447,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,63.01,11.33,74.34,False,74.34,1,False,0.0,74.34,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082900094,2006121666,CLIENT_00662,645070911,869999637,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,183.9,33.1,217.0,False,217.0,1,False,0.0,217.0,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082719587,2039754476,CLIENT_00765,82785016,660080606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,202.64,36.48,239.12,False,239.12,1,False,0.0,239.12,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083349770,2045121201,CLIENT_00767,992659121,309293737,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,56.29,10.14,66.43,False,66.43,1,False,0.0,66.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082863790,2077915427,CLIENT_00955,24009116,624412606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083174172,2028858667,CLIENT_00821,87664306,461448857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082703531,2025935157,CLIENT_00401,323807011,303050817,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,138.22,24.88,163.1,False,163.1,1,False,0.0,163.1,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083097657,2092536593,CLIENT_00425,964976321,925975657,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082902881,2017763650,CLIENT_00236,642552431,314247857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S8AA-0007971461,2012809849,CLIENT_00597,566665331,265726757,FACTURACION CICLICA,AMDOCS,2026-06-27,2026-07-13,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
